Year/month,CO2,Other WMGHG,O3 (T),O3(S),RFari,total aerosol ERF,ERF LUC,Vapour,BC snow,contrails,Solar,Volcanic,Total,Anthro total
1760,0.015962868904797,0.006154761591114,0,0,-0.01,-0.02,0,0,0,0,-0.11,-0.06,-0.167882369504088,0.002117630495912
1761,0.01755682400612,0.006768436749599,0,0,-0.01,-0.02,0,0,0,0,-0.02,-1.09,-1.10567473924428,0.004325260755719
1762,0.019150356124176,0.007381786586401,0.01,0,-0.01,-0.02,0,0,0,0,-0.01,-0.3,-0.293467857289423,0.016532142710577
1763,0.02074346550288,0.007994811629869,0.01,0,-0.01,-0.02,-0.01,0,0,0,-0.02,-0.09,-0.101261722867251,0.008738277132749
1764,0.022336152385928,0.00860751240686,0.01,0,-0.01,-0.03,-0.01,0,0,0,-0.02,-0.02,-0.039056335207213,0.000943664792787
1765,0.023928417016808,0.009219889442748,0.01,0,-0.01,-0.03,-0.01,0,0,0,-0.05,0,-0.046851693540444,0.003148306459556
1766,0.025520259638798,0.00983194326143,0.01,0,-0.01,-0.03,-0.01,0,0,0,-0.05,0,-0.044647797099772,0.005352202900228
1767,0.027111680494965,0.010443674385329,0.01,0,-0.01,-0.03,-0.01,0,0,0,-0.04,0,-0.032444645119706,0.007555354880294
1768,0.028702679828166,0.011055083335401,0.01,0,-0.01,-0.03,-0.01,0,0,0,0.02,0,0.029757763163566,0.009757763163566
1769,0.030293257881045,0.011666170631143,0.01,0,-0.01,-0.03,-0.01,0,0,0,0.05,0,0.061959428512188,0.011959428512188
1770,0.031883414896041,0.012276936790597,0.01,0,-0.01,-0.04,-0.01,0,0,0,0.08,0,0.084160351686638,0.004160351686638
1771,0.033473151115377,0.012887382330355,0.01,0,-0.01,-0.04,-0.01,0,0,0,0.06,0,0.066360533445732,0.006360533445732
1772,0.035062466781072,0.013497507765566,0.01,0,-0.01,-0.04,-0.01,0,0,0,0.05,-0.07,-0.011440025453362,0.008559974546638
1773,0.036651362134935,0.01410731360994,0.01,0,-0.01,-0.04,-0.01,0,0,0,0.02,-0.02,0.010758675744875,0.010758675744875
1774,0.038239837418564,0.014716800375757,0.01,0,-0.01,-0.04,-0.01,0,0,0,0,0,0.012956637794321,0.012956637794321
1775,0.039827892873347,0.015325968573869,0.01,0,-0.01,-0.04,-0.01,0,0,0,-0.04,0,-0.024846138552785,0.015153861447216
1776,0.041415528740469,0.015934818713705,0.01,0,-0.02,-0.05,-0.01,0,0,0,-0.04,0,-0.032649652545826,0.007350347454174
1777,0.043002745260903,0.016543351303284,0.01,0,-0.02,-0.05,-0.01,0,0,0,-0.04,0,-0.030453903435814,0.009546096564186
1778,0.044589542675412,0.017151566849209,0.01,0,-0.02,-0.05,-0.01,0,0,0,0.02,-0.07,-0.038258890475379,0.011741109524621
1779,0.046175921224556,0.017759465856683,0.01,0,-0.02,-0.05,-0.01,0,0,0,-0.03,-0.07,-0.086064612918762,0.013935387081238
1780,0.047761881148682,0.018367048829507,0.01,0,-0.02,-0.05,-0.01,0,0,0,-0.07,-0.02,-0.073871070021811,0.016128929978189
1781,0.049347422687939,0.01897431627009,0.01,0,-0.02,-0.06,-0.01,0,0,0,-0.06,0,-0.051678261041971,0.008321738958029
1782,0.050932546082257,0.019581268679455,0.01,0,-0.02,-0.06,-0.01,0,0,0,-0.03,0,-0.019486185238289,0.010513814761711
1783,0.052517251571367,0.020187906557237,0.01,0,-0.02,-0.06,-0.01,0,0,0,-0.07,-7.86,-7.9172948418714,0.012705158128603
1784,0.054101539394791,0.020794230401698,0.01,0,-0.02,-0.06,-0.01,0,0,0,-0.06,-0.52,-0.565104230203511,0.014895769796489
1785,0.055685409791846,0.021400240709726,0.01,0,-0.02,-0.06,-0.01,0,0.01,0,-0.05,-0.12,-0.142914349498428,0.027085650501572
1786,0.057268863001642,0.022005937976843,0.02,0,-0.02,-0.06,-0.01,0,0.01,0,-0.02,-0.03,-0.010725199021515,0.039274800978485
1787,0.058851899263082,0.02261132269721,0.02,0,-0.02,-0.07,-0.01,0,0.01,0,0,0,0.031463221960292,0.031463221960292
1788,0.060434518814866,0.023216395363631,0.02,0,-0.02,-0.07,-0.02,0,0.01,0,0.03,-0.13,-0.076349085821503,0.023650914178497
1789,0.062016721895484,0.023821156467559,0.02,0,-0.02,-0.07,-0.02,0,0.01,0,-0.03,-0.04,-0.044162121636957,0.025837878363043
1790,0.063598508743227,0.024425606499102,0.02,0,-0.02,-0.07,-0.02,0,0.01,0,-0.06,-0.01,-0.041975884757671,0.028024115242329
1791,0.065179879596177,0.025029745947026,0.02,0,-0.02,-0.07,-0.02,0,0.01,0,-0.06,0,-0.029790374456797,0.030209625543203
1792,0.066760834692213,0.025633575298764,0.02,0,-0.02,-0.07,-0.02,0,0.01,0,-0.05,0,-0.017605590009024,0.032394409990976
1793,0.068341374269006,0.026237095040416,0.02,0,-0.02,-0.08,-0.02,0,0.01,0,-0.07,0,-0.045421530690579,0.024578469309422
1794,0.069921498564026,0.026840305656758,0.02,0,-0.03,-0.08,-0.02,0,0.01,0,-0.06,-0.16,-0.193238195779215,0.026761804220785
1795,0.071501207814543,0.027443207631247,0.02,0,-0.03,-0.08,-0.02,0,0.01,0,-0.03,0,-0.00105558455421,0.02894441544579
1796,0.073080502257614,0.028045801446023,0.02,0,-0.03,-0.08,-0.02,0,0.01,0,-0.03,-0.78,-0.778873696296363,0.031126303703637
1797,0.074659382130099,0.028648087581917,0.02,0,-0.03,-0.08,-0.02,0,0.01,0,-0.04,-0.07,-0.076692530287984,0.033307469712016
1798,0.076237847668651,0.029250066518455,0.02,0,-0.03,-0.09,-0.02,0,0.01,0,-0.04,-0.02,-0.034512085812895,0.025487914187105
1799,0.077815899109725,0.029851738733862,0.02,0,-0.03,-0.09,-0.02,0,0.01,0,-0.05,0,-0.022332362156412,0.027667637843588
1800,0.079393536689568,0.03045310470507,0.02,0,-0.03,-0.09,-0.02,0,0.01,0,-0.06,0,-0.030153358605362,0.029846641394638
1801,0.080970760644227,0.031054164907718,0.02,0,-0.03,-0.09,-0.02,0,0.01,0,-0.02,-0.15,-0.137975074448056,0.032024925551944
1802,0.082547571209546,0.031654919816161,0.02,0,-0.03,-0.09,-0.02,0,0.01,0,-0.01,-0.05,-0.025797508974293,0.034202491025707
1803,0.084123968621164,0.032255369903476,0.02,0,-0.03,-0.09,-0.02,0,0.01,0,-0.03,-0.01,-0.00362066147536,0.03637933852464
1804,0.085699953114525,0.032855515641459,0.02,0,-0.03,-0.1,-0.02,0,0.01,0,-0.04,-0.23,-0.241444531244016,0.028555468755984
1805,0.087275524924865,0.033455357500641,0.02,0,-0.03,-0.1,-0.02,0,0.01,0,-0.05,-0.07,-0.089269117574494,0.030730882425506
1806,0.088850684287223,0.034054895950283,0.02,0,-0.03,-0.1,-0.02,0,0.01,0,-0.04,-0.02,-0.027094419762494,0.032905580237506
1807,0.090425431436429,0.034654131458387,0.02,0,-0.03,-0.1,-0.02,0,0.01,0,-0.06,0,-0.024920437105183,0.035079562894817
1808,0.091999766607123,0.035253064491699,0.02,0,-0.03,-0.1,-0.02,0,0.01,0,-0.07,0,-0.032747168901178,0.037252831098822
1809,0.093573690033738,0.035851695515711,0.03,0,-0.03,-0.11,-0.02,0,0.01,0,-0.06,-6.95,-6.97057461445055,0.039425385549449
1810,0.095147201950505,0.03645002499467,0.03,0,-0.03,-0.11,-0.02,0,0.01,0,-0.07,-2.25,-2.27840277305483,0.041597226945174
1811,0.096720302591457,0.03704805339158,0.03,0,-0.04,-0.11,-0.02,0,0.01,0,-0.07,-0.84,-0.866231644016963,0.043768355983037
1812,0.098292992190426,0.037645781168209,0.03,0,-0.04,-0.11,-0.02,0,0.01,0,-0.07,-0.31,-0.334061226641365,0.045938773358635
1813,0.099865270981048,0.03824320878509,0.03,0,-0.04,-0.11,-0.03,0,0.01,0,-0.07,-0.11,-0.141891520233861,0.038108479766139
1814,0.101437139196753,0.03884033670153,0.03,0,-0.04,-0.11,-0.03,0,0.01,0,-0.06,0,-0.019722524101717,0.040277475898283
1815,0.103008597070777,0.039437165375609,0.03,0,-0.04,-0.12,-0.03,0,0.01,0,-0.06,-11.63,-11.6575542375536,0.032445762446386
1816,0.104579644836152,0.04003369526419,0.03,0,-0.04,-0.12,-0.03,0,0.01,0,-0.05,-4.55,-4.56538665989966,0.034613340100342
1817,0.106150282725717,0.040629926822924,0.03,0,-0.04,-0.12,-0.03,0,0.01,0,-0.05,-2.42,-2.43321979045136,0.036780209548641
1818,0.107720510972106,0.041225860506246,0.03,0,-0.04,-0.12,-0.03,0,0.01,0,-0.05,-0.92,-0.931053628521648,0.038946371478352
1819,0.109290329807759,0.041821496767392,0.03,0,-0.04,-0.12,-0.03,0,0.01,0,-0.05,-0.34,-0.348888173424849,0.041111826575151
1820,0.110859739464915,0.042416836058392,0.03,0,-0.04,-0.12,-0.03,0,0.01,0,-0.06,-0.04,-0.056723424476693,0.043276575523307
1821,0.112428740175615,0.043011878830083,0.03,0,-0.04,-0.13,-0.03,0,0.01,0,-0.06,0,-0.024559380994303,0.035440619005698
1822,0.113997332171704,0.043606625532107,0.03,0,-0.04,-0.13,-0.03,0,0.01,0,-0.07,0,-0.032396042296189,0.037603957703811
1823,0.11556551568483,0.04420107661292,0.03,0,-0.04,-0.13,-0.03,0,0.01,0,-0.07,0,-0.03023340770225,0.03976659229775
1824,0.117133290946441,0.044795232519795,0.03,0,-0.04,-0.13,-0.03,0,0.01,0,-0.06,0,-0.018071476533764,0.041928523466236
1825,0.118700658187786,0.045389093698826,0.03,0,-0.04,-0.13,-0.03,0,0.01,0,-0.05,0,-0.005910248113388,0.044089751886612
1826,0.120267617639924,0.045982660594932,0.03,0,-0.04,-0.14,-0.03,0,0.01,0,-0.04,0,-0.003749721765144,0.036250278234856
1827,0.121834169533713,0.046575933651862,0.03,0,-0.04,-0.14,-0.03,0,0.01,0,-0.02,0,0.018410103185575,0.038410103185575
1828,0.123400314099813,0.047168913312199,0.03,0,-0.05,-0.14,-0.03,0,0.01,0,-0.01,0,0.030569227412012,0.040569227412012
1829,0.124966051568688,0.047761600017366,0.03,0,-0.05,-0.14,-0.03,0,0.01,0,-0.01,0,0.032727651586054,0.042727651586054
1830,0.126531382170609,0.048353994207627,0.03,0,-0.05,-0.14,-0.03,0,0.01,0,0,0,0.044885376378236,0.044885376378236
1831,0.128096306135652,0.048946096322094,0.03,0,-0.05,-0.14,-0.03,0.01,0.01,0,0,-1.54,-1.48295759754225,0.057042402457746
1832,0.12966082369369,0.049537906798731,0.03,0,-0.05,-0.15,-0.03,0.01,0.01,0,-0.02,-1.23,-1.20080126950758,0.049198730492421
1833,0.131224935074409,0.050129426074354,0.04,0,-0.05,-0.15,-0.03,0.01,0.01,0,-0.03,-0.61,-0.578645638851237,0.061354361148763
1834,0.132788640507295,0.050720654584644,0.04,0,-0.05,-0.15,-0.03,0.01,0.01,0,-0.04,-0.22,-0.196490704908061,0.063509295091939
1835,0.134351940221639,0.051311592764141,0.04,0,-0.05,-0.15,-0.03,0.01,0.01,0,-0.03,-4.93,-4.89433646701422,0.06566353298578
1836,0.135914834446541,0.051902241046257,0.04,0,-0.05,-0.15,-0.03,0.01,0.01,0,0.02,-1.45,-1.3621829245072,0.067817075492798
1837,0.137477323410902,0.052492599863274,0.04,0,-0.05,-0.16,-0.03,0.01,0.01,0,0.05,-0.52,-0.410030076725824,0.059969923274176
1838,0.139039407343434,0.053082669646351,0.04,0,-0.05,-0.16,-0.04,0.01,0.01,0,0.05,-0.19,-0.087877923010215,0.052122076989785
1839,0.140601086472645,0.053672450825527,0.04,0,-0.05,-0.16,-0.04,0.01,0.01,0,0.03,-0.07,0.014273537298172,0.054273537298172
1840,0.142162361026862,0.054261943829726,0.04,0,-0.05,-0.16,-0.04,0.01,0.01,0,0.03,-0.05,0.036424304856588,0.056424304856588
1841,0.14372323123421,0.05485114908676,0.04,0,-0.05,-0.16,-0.04,0.01,0.01,0,0.01,-0.01,0.05857438032097,0.05857438032097
1842,0.145283697322623,0.055440067023335,0.04,0,-0.05,-0.16,-0.04,0.01,0.01,0,-0.01,0,0.050723764345958,0.060723764345958
1843,0.146843759519841,0.056028698065051,0.04,0,-0.05,-0.17,-0.04,0.01,0.01,0,-0.01,-0.05,-0.007127542415108,0.052872457584893
1844,0.148403418053409,0.056617042636414,0.04,0,-0.05,-0.17,-0.04,0.01,0.01,0,-0.02,-0.01,0.025020460689823,0.055020460689823
1845,0.149962673150687,0.057205101160827,0.04,0,-0.06,-0.17,-0.04,0.01,0.01,0,-0.03,0,0.027167774311514,0.057167774311514
1846,0.151521525038833,0.057792874060609,0.04,0,-0.06,-0.17,-0.04,0.01,0.01,0,-0.02,-0.07,-0.030685600900559,0.059314399099442
1847,0.153079973944817,0.058380361756986,0.04,0,-0.06,-0.17,-0.04,0.01,0.01,0,-0.06,-0.02,-0.018539664298197,0.061460335701804
1848,0.154638020095416,0.058967564670105,0.04,0,-0.06,-0.17,-0.04,0.01,0.01,0,-0.02,0,0.043605584765521,0.063605584765521
1849,0.15619566371722,0.05955448321903,0.04,0,-0.06,-0.18,-0.04,0.01,0.01,0,0.04,0,0.09575014693625,0.05575014693625
1850,0.157752905036619,0.060141117821752,0.04,0,-0.06,-0.18,-0.04,0.01,0.01,0,0.02,-0.1,-0.022105977141629,0.057894022858371
1851,0.160331704930982,0.061303490727931,0.04,0,-0.06,-0.18,-0.04,0.01,0.01,0,0.02,-0.08,0.001635195658913,0.061635195658913
1852,0.162831736458602,0.062014334801255,0.04,0,-0.06,-0.18,-0.04,0.01,0.02,0,0.02,-0.03,0.064846071259857,0.074846071259857
1853,0.165058496879926,0.063094445022342,0.05,0,-0.06,-0.18,-0.04,0.01,0.02,0,0.01,-0.03,0.068152941902268,0.088152941902268
1854,0.166934611774306,0.06423624458952,0.05,0,-0.06,-0.19,-0.04,0.01,0.02,0,-0.01,0,0.071170856363826,0.081170856363826
1855,0.168421533538484,0.06556703156001,0.05,0,-0.06,-0.19,-0.04,0.01,0.02,0,-0.03,-0.05,0.003988565098494,0.083988565098494
1856,0.170160595962957,0.066818892965597,0.05,0,-0.06,-0.19,-0.04,0.01,0.02,0,-0.04,-0.98,-0.933020511071446,0.086979488928554
1857,0.172811778662247,0.068147165216157,0.05,0,-0.06,-0.19,-0.04,0.01,0.02,0,-0.04,-1.5,-1.4490410561216,0.090958943878404
1858,0.175655911061193,0.069567464449818,0.05,0,-0.06,-0.19,-0.04,0.01,0.02,0,-0.02,-0.73,-0.654776624488989,0.095223375511011
1859,0.178711857487437,0.071264673531105,0.05,0,-0.07,-0.19,-0.04,0.01,0.02,0,-0.01,-0.28,-0.190023468981458,0.099976531018542
1860,0.182115113083956,0.072960191401999,0.05,0,-0.07,-0.2,-0.04,0.01,0.02,0,0.03,-0.13,-0.004924695514045,0.095075304485955
1861,0.185516350823968,0.074833407994454,0.05,0,-0.07,-0.2,-0.04,0.01,0.02,0,0.04,-0.08,0.060349758818422,0.100349758818421
1862,0.188392847132833,0.076999683630719,0.05,0,-0.07,-0.2,-0.04,0.01,0.02,0,0.01,-0.35,-0.234607469236448,0.105392530763552
1863,0.191345459908426,0.079392184753717,0.05,0,-0.07,-0.2,-0.04,0.01,0.02,0,0.01,-0.25,-0.129262355337857,0.110737644662143
1864,0.194296638583962,0.081938145700941,0.05,0,-0.07,-0.2,-0.04,0.01,0.02,0,-0.02,-0.13,-0.033765215715097,0.116234784284903
1865,0.197265656248987,0.084429403204439,0.06,0,-0.07,-0.2,-0.05,0.01,0.02,0,-0.02,-0.05,0.051695059453426,0.121695059453426
1866,0.200136532383055,0.087047949836511,0.06,0,-0.07,-0.21,-0.05,0.01,0.02,0,-0.02,-0.03,0.067184482219566,0.117184482219566
1867,0.203141267161394,0.089748342387946,0.06,0,-0.07,-0.21,-0.05,0.01,0.02,0,-0.04,0,0.08288960954934,0.12288960954934
1868,0.205681026608941,0.09226558624247,0.06,0,-0.07,-0.21,-0.05,0.01,0.02,0,-0.04,0,0.087946612851411,0.127946612851411
1869,0.207640664904814,0.094533717977223,0.06,0,-0.07,-0.21,-0.05,0.01,0.02,0,-0.01,-0.03,0.092174382882037,0.132174382882037
1870,0.209792668780339,0.096425449167839,0.06,0,-0.07,-0.21,-0.05,0.01,0.02,0,-0.03,-0.03,0.076218117948178,0.136218117948178
1871,0.212117396796228,0.097960551221418,0.06,0,-0.07,-0.22,-0.05,0.01,0.02,0,0.02,-0.03,0.120077948017645,0.130077948017645
1872,0.215038945601336,0.099282278176734,0.06,0,-0.08,-0.22,-0.05,0.01,0.02,0,0.01,-0.03,0.11432122377807,0.13432122377807
1873,0.218460084121895,0.100415745770469,0.06,0,-0.08,-0.22,-0.05,0.01,0.02,0,0.01,-0.08,0.068875829892364,0.138875829892364
1874,0.221975583843196,0.101945276336956,0.06,0,-0.08,-0.22,-0.05,0.01,0.02,0,0,-0.05,0.093920860180152,0.143920860180152
1875,0.226047121780289,0.103481954519685,0.06,0,-0.08,-0.22,-0.05,0.01,0.02,0,-0.02,-0.03,0.099529076299974,0.149529076299974
1876,0.23009675512024,0.104803318251252,0.07,0,-0.08,-0.22,-0.05,0.01,0.02,0,-0.03,-0.15,-0.015099926628508,0.164900073371492
1877,0.234201414386635,0.106128593350807,0.07,0,-0.08,-0.23,-0.05,0.01,0.02,0,-0.03,-0.13,0.000330007737442,0.160330007737442
1878,0.238476080069127,0.107622110282372,0.07,0,-0.08,-0.23,-0.05,0.01,0.02,0,-0.04,-0.08,0.046098190351499,0.166098190351499
1879,0.242498253223028,0.109312930436619,0.07,0,-0.08,-0.23,-0.05,0.01,0.02,0,-0.04,-0.05,0.081811183659647,0.171811183659647
1880,0.246920487069262,0.111160592974614,0.07,0,-0.08,-0.23,-0.05,0.01,0.02,0,-0.04,-0.03,0.108081080043876,0.178081080043876
1881,0.251684534357411,0.112856798246407,0.07,0,-0.08,-0.23,-0.05,0.01,0.02,0,-0.01,-0.03,0.144541332603818,0.184541332603818
1882,0.256732020009539,0.114548395897846,0.07,0,-0.08,-0.23,-0.05,0.01,0.02,0,-0.02,-0.03,0.141280415907385,0.191280415907385
1883,0.261048302453452,0.116264647082141,0.07,0,-0.08,-0.24,-0.05,0.01,0.02,0,-0.03,-1.18,-1.02268705046441,0.187312949535593
1884,0.265457103212034,0.118085720931967,0.07,0,-0.08,-0.24,-0.05,0.01,0.02,0,0.02,-3.58,-3.366457175856,0.193542824144001
1885,0.27055046652906,0.120081183876718,0.07,0,-0.09,-0.24,-0.05,0.01,0.02,0,0,-1.58,-1.37936834959422,0.200631650405778
1886,0.275983156808707,0.122004189677575,0.07,0,-0.09,-0.24,-0.05,0.01,0.02,0,-0.01,-0.9,-0.702012653513718,0.207987346486282
1887,0.281620617611641,0.124151118295341,0.08,0,-0.09,-0.24,-0.05,0.01,0.03,0,-0.03,-0.93,-0.724228264093018,0.235771735906982
1888,0.287919708476106,0.12615341868806,0.08,0,-0.09,-0.24,-0.05,0.01,0.03,0,-0.04,-0.55,-0.345926872835834,0.244073127164166
1889,0.294231132942423,0.128374313460077,0.08,0,-0.09,-0.25,-0.05,0.01,0.03,0,-0.04,-0.73,-0.5273945535975,0.2426054464025
1890,0.300441106560532,0.130492835592817,0.08,0,-0.09,-0.25,-0.05,0.01,0.03,0,-0.04,-0.98,-0.769066057846651,0.250933942153349
1891,0.306891635634572,0.132612740711971,0.08,0,-0.09,-0.25,-0.06,0.01,0.03,0,-0.02,-0.75,-0.520495623653457,0.249504376346543
1892,0.313202394538889,0.135129863065942,0.08,0,-0.09,-0.25,-0.06,0.01,0.03,0,0,-0.55,-0.291667742395169,0.258332257604831
1893,0.318729488573451,0.13762651669147,0.08,0,-0.09,-0.25,-0.06,0.01,0.03,0,0.04,-0.23,0.076356005264921,0.266356005264921
1894,0.324327130545504,0.139893481103398,0.08,0,-0.09,-0.26,-0.06,0.01,0.03,0,0.07,-0.1,0.234220611648902,0.264220611648902
1895,0.329427680224022,0.141923854378172,0.08,0,-0.09,-0.26,-0.06,0.01,0.03,0,0.05,-0.03,0.291351534602194,0.271351534602194
1896,0.334486346596369,0.143162782763841,0.08,0,-0.09,-0.26,-0.06,0.01,0.03,0,0.02,-0.45,-0.15235087063979,0.27764912936021
1897,0.339446324309056,0.144390632896086,0.08,0,-0.09,-0.26,-0.06,0.01,0.03,0,0,-0.43,-0.146163042794858,0.283836957205142
1898,0.344911767530715,0.146312371215695,0.09,0,-0.1,-0.26,-0.06,0.01,0.03,0,-0.01,-0.3,-0.008775861253591,0.301224138746409
1899,0.351088449400377,0.14863287335914,0.09,0,-0.1,-0.26,-0.06,0.01,0.03,0,-0.02,-0.13,0.159721322759517,0.309721322759517
1900,0.357804938406948,0.150956884671745,0.09,0,-0.1,-0.27,-0.06,0.01,0.03,0,-0.03,-0.05,0.228761823078693,0.308761823078693
1901,0.363705012805118,0.153307908384949,0.09,0,-0.1,-0.27,-0.06,0.01,0.03,0,-0.04,-0.03,0.247012921190067,0.317012921190067
1902,0.369335566006904,0.156331377092756,0.09,0,-0.1,-0.27,-0.06,0.01,0.03,0,-0.05,-0.5,-0.22433305690034,0.32566694309966
1903,0.375167060148824,0.159573103478179,0.09,0,-0.1,-0.27,-0.06,0.01,0.03,0,-0.04,-1.8,-1.505259836373,0.334740163627003
1904,0.380449025218096,0.163452551670329,0.09,0,-0.1,-0.27,-0.06,0.02,0.03,0,0.01,-0.8,-0.436098423111575,0.353901576888425
1905,0.386382381975217,0.167311296320722,0.09,0,-0.1,-0.28,-0.06,0.02,0.03,0,-0.02,-0.33,0.003693678295939,0.353693678295939
1906,0.39302134281006,0.171342946187235,0.09,0,-0.1,-0.28,-0.06,0.02,0.03,0,0.03,-0.18,0.214364288997295,0.364364288997295
1907,0.400830888757541,0.175660618422737,0.09,0,-0.1,-0.28,-0.06,0.02,0.03,0,0,-0.23,0.146491507180278,0.376491507180278
1908,0.408331257090723,0.179476631965966,0.09,0,-0.1,-0.28,-0.06,0.02,0.03,0,0.02,-0.25,0.157807889056689,0.387807889056689
1909,0.415784972064363,0.18350602653093,0.1,0,-0.1,-0.28,-0.06,0.02,0.03,0,0,-0.1,0.309290998595293,0.409290998595293
1910,0.423657716572907,0.187650280075566,0.1,0,-0.1,-0.29,-0.07,0.02,0.03,0,-0.01,-0.08,0.311307996648474,0.401307996648474
1911,0.431724461823424,0.191552565717022,0.1,0,-0.1,-0.29,-0.07,0.02,0.03,0,-0.03,-0.05,0.333277027540446,0.413277027540445
1912,0.441118820644288,0.194789934561016,0.1,0,-0.1,-0.29,-0.07,0.02,0.03,0,-0.04,-0.48,-0.094091244794696,0.425908755205304
1913,0.451110186412926,0.197359879357784,0.1,0,-0.1,-0.29,-0.07,0.02,0.03,0,-0.04,-0.6,-0.20152993422929,0.43847006577071
1914,0.460196316246998,0.199829428496847,0.1,0,-0.1,-0.29,-0.07,0.02,0.03,0,-0.03,-0.25,0.170025744743845,0.450025744743845
1915,0.469435418189981,0.202487351420489,0.1,0,-0.1,-0.29,-0.07,0.02,0.04,0,0.01,-0.1,0.381922769610469,0.471922769610469
1916,0.479214823377333,0.207158467578422,0.1,0,-0.1,-0.29,-0.07,0.02,0.04,0,0.07,-0.08,0.476373290955755,0.486373290955755
1917,0.488572701392495,0.2109455581987,0.1,0,-0.1,-0.29,-0.07,0.02,0.04,0,0.09,-0.05,0.539518259591195,0.499518259591195
1918,0.496297755277991,0.215110017816861,0.11,0,-0.1,-0.3,-0.07,0.02,0.04,0,0.12,-0.05,0.581407773094852,0.511407773094852
1919,0.502672343077593,0.219283871432104,0.11,0,-0.1,-0.3,-0.07,0.02,0.04,0,0.07,-0.05,0.541956214509697,0.521956214509697
1920,0.510270469488782,0.223503801247156,0.11,0,-0.1,-0.3,-0.07,0.02,0.04,0,0.04,-0.23,0.343774270735938,0.533774270735938
