5.769994971310335832e-52
1.705653201412862673e-84
1.046382036168218436e-43
1.852584890167028604e-46
2.721402412141662516e-55
1.731943856658937873e-37
2.329191599058615682e-60
2.140506368238820412e-79
6.698671541311723424e-65
1.169843336297989367e-89
1.255076701309580166e-48
2.704943997714743403e-36
3.197983238752869989e-85
5.271057152782619486e-48
6.468426207262887426e-44
9.730196043005210735e-48
1.450064296584228199e-25
1.222958499042269055e-95
2.533291901347538217e-25
4.727364730216996588e-47
1.146001503024396379e-32
4.855223353802254310e-20
1.598442913260865476e-44
4.865664577609618608e-34
5.996199069087936578e-37
1.085706626264739561e-69
3.265596778900552898e-34
1.318676541316154839e-50
7.759163824949735160e-68
2.250435296356821493e-55
1.627292039743821053e-64
2.991935119293945579e-51
6.308749614168308196e-31
3.983120987393927369e-39
3.506922177999846957e-70
2.856859902517268508e-74
4.518192555168840884e-53
5.361759959386791287e-33
5.263964399932467618e-66
2.203047560301711050e-45
5.874986155695409170e-28
1.049189438712687417e-55
5.380104743387814888e-45
6.642193319584068499e-51
5.853295220403426505e-51
2.392713282047856323e-59
1.287892459207059346e-47
9.256072008388348128e-31
1.907488582062925263e-84
1.558021427741147911e-48
2.833685497915915228e-52
1.018909806697749332e-70
7.439925007068924959e-88
3.409808388090092800e-66
5.338145444320539809e-59
7.696914924769820090e-31
1.122304988600433181e-27
1.379048451712015299e-39
2.061087556271190798e-80
7.941076894805586553e-53
7.888957910804027197e-60
5.673740892327921616e-86
5.736379145388797111e-66
4.894865349824142811e-131
4.530182156184689545e-38
1.742376163871604345e-54
2.012423591779927121e-62
1.361792075674976494e-54
1.669285379040424297e-60
5.780968094927268156e-41
4.086065574738127089e-62
2.661593594833464280e-34
1.492998972253299633e-63
2.780011290272426679e-67
4.671358318949091575e-87
8.635941683155262227e-59
1.494822949695066770e-44
2.320024081866828514e-36
6.285022236813588956e-74
1.780398166003250857e-39
2.153670505114772138e-36
1.127826115129752483e-54
1.268455176400225382e-68
4.315731305332211745e-70
2.008008716162317235e-41
1.258522631011091817e-45
3.627834035732481437e-51
2.262753893155313061e-33
4.992129072463532466e-32
